district,state,year,rainfall_mm,anomaly,H1_percentile,H2_zscore_pct,H3,H4,H5,H6,H7,Tier1_Hazard
jhajjar,haryana,2009,529.0580203,-0.916432598,0.471856509,0.496108646,3.999999999,0.028846154,1,0.428571429,0.386240446,0.303196703
jhajjar,haryana,2010,963.5288813,7.41605311,0.559898915,0.514517587,5.999999999,0.019230769,1,0.571428571,0.415168386,0.329523603
jhajjar,haryana,2011,744.3279955,3.20065146,0.560811144,0.550776627,5.714285713,0.009615385,1,0.428571429,0.585126747,0.328699009
jhajjar,haryana,2012,810.320372,4.287356866,0.485941784,0.498883245,5.571428571,0.018867925,1,0.857142857,0.342955576,0.306824754
jhajjar,haryana,2013,778.3699893,3.855305187,0.56297666,0.558423734,6.428571428,0.028846154,1,0.714285714,0.36398264,0.332981387
jhajjar,haryana,2014,472.8225184,-2.020607714,0.484307199,0.500916338,4.285714285,0,1,0.428571429,0.248693398,0.295281596
jhajjar,haryana,2015,504.3776925,-1.391054287,0.493729454,0.491025641,4.857142856,0,1,0.857142857,0.194193697,0.299911877
jhajjar,haryana,2016,708.0236251,2.50249049,0.544584155,0.546318212,6.428571428,0,1,1,0.285807708,0.322108842
jhajjar,haryana,2017,556.8262866,-0.405150634,0.47566568,0.479824129,4.571428571,0.009615385,1,0.857142857,0.524819497,0.298136606
jhajjar,haryana,2018,894.3418246,5.872667292,0.595101597,0.556833575,7.999999999,0.009433962,1,1,0.426283609,0.343539244
jhajjar,haryana,2019,539.0801972,-0.746421584,0.528081854,0.534451019,4.857142856,0,1,0.714285714,0.273201694,0.311583482
jhajjar,haryana,2020,618.9141338,0.811569584,0.56827334,0.591226989,5.999999999,0,1,0.571428571,0.284884792,0.330121095
jhajjar,haryana,2021,876.1219777,5.735151118,0.578110618,0.587939678,6.57142857,0.019230769,1,0.714285714,0.396921292,0.345027135
jhajjar,haryana,2022,632.8357726,1.05657025,0.475016437,0.460650888,4.857142856,0.009615385,1,0.714285714,0.760604942,0.300623009
jhajjar,haryana,2023,623.1748713,0.870783687,0.534344181,0.549153517,5.428571428,0.009615385,1,0.714285714,0.577340351,0.320967867
jhajjar,haryana,2024,828.1209111,4.623216093,0.547294791,0.531329624,7.428571428,0,1,1,0.290655437,0.326213955
jhajjar,haryana,2025,952.4001085,8.998934277,0.57094514,0.571938978,7.428571428,0,1,0.714285714,0.29615773,0.340330365
jhalawar,rajasthan,1980,0,-1.924344267,0.25,0.150355872,0,0,0.571428571,0,0,0.115828858
jhalawar,rajasthan,1981,685.7186172,-2.646561038,0.467114563,0.454660553,4.142857142,0,1,0.857142857,0.353027162,0.298325139
jhalawar,rajasthan,1982,730.6753135,-1.819015807,0.466300953,0.443009171,3.714285714,0.014423077,1,0.857142857,0.623079676,0.29780089
jhalawar,rajasthan,1983,1058.727338,4.489676972,0.493647272,0.480867609,5.857142856,0.014423077,1,1,0.571560935,0.314999866
jhalawar,rajasthan,1984,587.0652485,-4.530627004,0.448782454,0.419739979,3.285714285,0,1,0.857142857,0.335946333,0.281092366
jhalawar,rajasthan,1985,919.128246,1.805079049,0.460642669,0.428000103,4.857142856,0.014423077,1,0.857142857,0.660670171,0.304218408
jhalawar,rajasthan,1986,944.7163534,2.297158037,0.470533366,0.456628114,4.428571428,0.019230769,1,1,0.914851832,0.309067537
jhalawar,rajasthan,1987,752.4226566,-1.36379105,0.505000822,0.470456645,4.142857142,0.004807692,1,1,0.474602915,0.309113445
jhalawar,rajasthan,1988,893.6218989,1.314572374,0.512458909,0.482826615,5.571428571,0.009615385,1,1,0.426087419,0.316760743
jhalawar,rajasthan,1989,661.7332484,-3.144824751,0.418865056,0.398790378,3.857142857,0.004807692,1,1,0.540000072,0.280257839
jhalawar,rajasthan,1990,966.0996855,2.620966147,0.526777939,0.498291983,5.714285713,0.004716981,1,0.714285714,0.562813624,0.325960909
jhalawar,rajasthan,1991,725.0645794,-1.92691454,0.442015943,0.417473652,3.571428571,0.019230769,1,0.714285714,0.591574498,0.291032233
jhalawar,rajasthan,1992,547.8304873,-5.298255844,0.418388396,0.395740658,4.142857142,0.004807692,1,1,0.402430433,0.278149481
jhalawar,rajasthan,1993,868.7963432,0.837157841,0.517500822,0.470324049,4.571428571,0.019230769,1,0.714285714,0.555505772,0.3196406
jhalawar,rajasthan,1994,1072.726986,4.758900972,0.517307692,0.48072218,5.714285713,0.014423077,1,1,0.610413154,0.323902916
jhalawar,rajasthan,1995,803.801025,-0.412752124,0.489394313,0.470375376,4.285714285,0.014423077,1,0.857142857,0.495269539,0.307967735
jhalawar,rajasthan,1996,1283.139013,8.602840252,0.508430092,0.47669207,5.428571428,0.023584906,1,1,1,0.323134991
jhalawar,rajasthan,1997,849.1173631,0.458715916,0.493207594,0.492771352,4.428571428,0.019230769,1,0.714285714,0.534493341,0.314400162
jhalawar,rajasthan,1998,841.3416637,0.346189856,0.471605851,0.466200725,5.857142856,0,1,0.857142857,0.331450587,0.303970858
jhalawar,rajasthan,1999,856.9128541,0.608629205,0.524297337,0.515415412,6.285714285,0.004807692,1,0.714285714,0.447099202,0.32727834
jhalawar,rajasthan,2000,790.3719215,-0.671004115,0.465018902,0.464618122,4.285714285,0.014423077,1,0.571428571,0.563364484,0.304177493
jhalawar,rajasthan,2001,769.9060686,-1.08080021,0.507361716,0.478559558,4.857142856,0.004716981,1,1,0.679139024,0.315272355
jhalawar,rajasthan,2002,534.6608825,-5.588524095,0.456278764,0.450310532,3.571428571,0,1,0.571428571,0.343728966,0.285164061
jhalawar,rajasthan,2003,780.0592299,-0.869325108,0.457951183,0.440630988,5.571428571,0,1,1,0.339789529,0.297958866
jhalawar,rajasthan,2004,819.020886,-0.083055869,0.472275641,0.441542054,3.857142857,0.019230769,1,1,0.800268161,0.303147656
jhalawar,rajasthan,2005,848.0382434,0.437963614,0.496474359,0.466889372,4.999999999,0.009615385,1,0.714285714,0.459600658,0.309527738
jhalawar,rajasthan,2006,1255.313156,8.270173474,0.531196581,0.502288359,5.714285713,0.033653846,1,0.571428571,0.671698091,0.329821215
jhalawar,rajasthan,2007,695.6443972,-2.481963821,0.459776649,0.449002887,3.571428571,0.004716981,1,0.571428571,0.808152116,0.291398985
jhalawar,rajasthan,2008,710.423506,-2.208473643,0.482864892,0.462475192,4.857142856,0,1,0.571428571,0.247646213,0.302199022
jhalawar,rajasthan,2009,645.180619,-3.426137927,0.465105194,0.447953737,4.142857142,0.004807692,1,0.857142857,0.495678906,0.29483089
jhalawar,rajasthan,2010,860.6662327,0.680809562,0.514936719,0.500273748,5.857142856,0,1,1,0.30103308,0.323520836
jhalawar,rajasthan,2011,1160.933619,6.455182382,0.529577581,0.493365898,6.285714285,0.014423077,1,1,0.685511867,0.329728783
jhalawar,rajasthan,2012,864.8625343,0.710831218,0.451656991,0.428179346,5.142857142,0.009433962,1,1,0.546932083,0.302629086
jhalawar,rajasthan,2013,1446.173839,11.94057121,0.629852893,0.589994525,8.285714285,0.014423077,1,1,0.556019488,0.37184468
jhalawar,rajasthan,2014,850.585821,0.486955491,0.420184089,0.412661682,4.571428571,0.014423077,1,1,0.691266429,0.29203134
jhalawar,rajasthan,2015,915.6044269,1.774319917,0.485691979,0.485345949,4.714285714,0.009615385,1,1,0.435291435,0.312780753
jhalawar,rajasthan,2016,1376.513188,10.60094332,0.545475838,0.579908637,7.142857142,0.014423077,1,1,0.562655698,0.354010639
jhalawar,rajasthan,2017,701.2914953,-2.384089234,0.481176036,0.456208938,4.857142856,0.004807692,1,0.571428571,0.519071077,0.303554946
jhalawar,rajasthan,2018,1066.788152,4.520748537,0.529192872,0.503172631,5.999999999,0.009433962,1,1,0.5185318,0.326072079
jhalawar,rajasthan,2019,1699.227597,16.80698964,0.614891519,0.602107857,8.285714285,0.033653846,1,1,0.625381772,0.379191647
jhalawar,rajasthan,2020,981.5478504,3.042462678,0.543297995,0.523234328,5.857142856,0.014423077,1,1,0.675220053,0.324750001
jhalawar,rajasthan,2021,1196.564745,7.140396328,0.548672748,0.542892828,6.142857142,0.028846154,1,0.571428571,0.696925932,0.335680411
jhalawar,rajasthan,2022,1452.264588,12.057701,0.557790927,0.527541575,6.999999999,0.024038462,1,1,0.812519381,0.350097858
jhalawar,rajasthan,2023,895.8807374,1.358011576,0.547033202,0.535531584,5.285714285,0.004807692,1,1,0.423472851,0.331790914
jhalawar,rajasthan,2024,1091.96476,4.995778878,0.572786647,0.55033405,6.428571428,0.004716981,1,1,0.61589548,0.340241279
jhalawar,rajasthan,2025,1331.267498,11.91338587,0.615533691,0.598537201,6.857142856,0.011627907,1,1,0.483352758,0.367314622
jhansi,uttar pradesh,1980,0,-3.720764847,0.204700855,0.144444444,0,0,0.571428571,0,0,0.106710521
jhansi,uttar pradesh,1981,707.8006327,-1.836681865,0.484619494,0.470282051,4.428571428,0,1,0.714285714,0.349486389,0.3075496
jhansi,uttar pradesh,1982,831.1497332,0.528948368,0.517410421,0.482918803,5.285714285,0.009615385,1,0.857142857,0.381227029,0.31172948
jhansi,uttar pradesh,1983,903.3666648,1.917735514,0.502107988,0.458029915,4.714285714,0.009615385,1,0.857142857,0.393260657,0.307402841
jhansi,uttar pradesh,1984,535.4731363,-5.130038615,0.451935172,0.42839413,3.857142857,0,1,0.714285714,0.204841648,0.28062086
jhansi,uttar pradesh,1985,1078.897285,5.29332437,0.545627876,0.501538462,5.999999999,0.038461538,1,0.857142857,0.47780418,0.336703664
jhansi,uttar pradesh,1986,665.2307078,-2.661802121,0.461579553,0.455153846,3.428571428,0.019230769,1,0.714285714,0.503928059,0.292089518
jhansi,uttar pradesh,1987,647.1187895,-3.003640388,0.440861275,0.462726496,4.142857142,0,1,0.285714286,0.287212868,0.29230865
jhansi,uttar pradesh,1988,696.4553356,-2.061328509,0.433962032,0.416508547,4.428571428,0.009615385,1,0.857142857,0.427931022,0.285149328
jhansi,uttar pradesh,1989,673.8420914,-2.49619859,0.469448554,0.432824786,4.714285714,0,1,1,0.289454011,0.294744414
jhansi,uttar pradesh,1990,1152.559785,6.513105699,0.542884212,0.515719078,6.714285713,0.037735849,1,0.714285714,0.598884345,0.3419433
jhansi,uttar pradesh,1991,680.5342171,-2.367503865,0.439509369,0.452055556,3.999999999,0.009615385,1,0.857142857,0.370633531,0.292723079
jhansi,uttar pradesh,1992,625.6904826,-3.415723213,0.421877055,0.415230769,3.714285714,0.019230769,1,1,0.487357834,0.285554692
jhansi,uttar pradesh,1993,866.3149588,1.205202706,0.498635766,0.469794872,5.285714285,0.019230769,1,0.714285714,0.52018237,0.311984375
jhansi,uttar pradesh,1994,911.98073,2.083390614,0.545940171,0.506735043,5.714285713,0.009615385,1,1,0.393684014,0.32282895
jhansi,uttar pradesh,1995,866.2439678,1.203837495,0.52934336,0.495918803,4.857142856,0.009615385,1,1,0.458307351,0.316836627
jhansi,uttar pradesh,1996,829.391201,0.415585247,0.48620787,0.486805031,4.714285714,0.018867925,1,0.714285714,0.438363841,0.311094938
jhansi,uttar pradesh,1997,865.120385,1.182230133,0.521322321,0.486380342,4.714285714,0.019230769,1,0.714285714,0.499300452,0.317822646
jhansi,uttar pradesh,1998,910.8892509,2.068868485,0.543836292,0.512076923,6.142857142,0,1,0.571428571,0.297468269,0.320351163
jhansi,uttar pradesh,1999,1129.566869,6.267739441,0.570266272,0.546598291,7.285714285,0.009615385,1,1,0.431906451,0.347018682
jhansi,uttar pradesh,2000,813.0845986,0.181541933,0.472304405,0.464102564,4.285714285,0.009615385,1,0.857142857,0.547770769,0.30366983
jhansi,uttar pradesh,2001,908.8067628,1.913992073,0.528124496,0.493232704,5.857142856,0,1,1,0.349602974,0.320814506
jhansi,uttar pradesh,2002,706.4290082,-1.869527113,0.474831525,0.461653846,4.285714285,0.009615385,1,1,0.426596674,0.298566239
jhansi,uttar pradesh,2003,926.1853039,2.356555497,0.516720085,0.486047009,6.285714285,0,1,1,0.291687088,0.314707733
jhansi,uttar pradesh,2004,636.0407216,-3.216680155,0.475575279,0.445059829,3.857142857,0,1,1,0.302605207,0.296752677
jhansi,uttar pradesh,2005,695.3579715,-2.082431664,0.46550378,0.431653846,4.285714285,0,1,1,0.332300676,0.294343242
jhansi,uttar pradesh,2006,693.6434296,-2.115403624,0.476598455,0.487888889,3.857142857,0.009615385,1,0.857142857,0.596292202,0.306799035
jhansi,uttar pradesh,2007,628.6089348,-3.372759399,0.449238026,0.453689727,4.142857142,0,1,0.857142857,0.273170583,0.289866349
jhansi,uttar pradesh,2008,1068.773976,5.098645347,0.520886752,0.488423077,5.857142856,0.019230769,1,1,0.48129489,0.321337586
jhansi,uttar pradesh,2009,650.0380943,-2.947499911,0.465853057,0.444162393,3.857142857,0,1,1,0.322496439,0.294996594
jhansi,uttar pradesh,2010,825.0441356,0.411533029,0.490380506,0.515688034,6.142857142,0,1,1,0.239989666,0.316435803
jhansi,uttar pradesh,2011,987.3623856,3.533037836,0.520640204,0.482935897,6.57142857,0,1,1,0.337841018,0.318311493
jhansi,uttar pradesh,2012,830.1709007,0.430296563,0.456599742,0.461421384,5.142857142,0.009433962,1,1,0.434098406,0.295649947
jhansi,uttar pradesh,2013,1236.041995,8.31533801,0.574264464,0.538064103,6.714285713,0.028846154,1,1,0.507961832,0.346589848
jhansi,uttar pradesh,2014,744.6114287,-1.135249796,0.449938363,0.433982906,4.428571428,0.009615385,1,1,0.441255727,0.291660936
jhansi,uttar pradesh,2015,630.2326917,-3.328373038,0.465462689,0.477286325,3.714285714,0.009615385,1,0.571428571,0.397535593,0.300203525
jhansi,uttar pradesh,2016,1089.701184,5.501091649,0.531845825,0.494025641,6.285714285,0.019230769,1,1,0.444960213,0.321542853
jhansi,uttar pradesh,2017,714.134615,-1.721342366,0.481648586,0.456482906,4.571428571,0.019230769,1,0.857142857,0.468441266,0.303299009
jhansi,uttar pradesh,2018,939.8136507,2.499027694,0.547121432,0.534993711,6.142857142,0.009433962,1,1,0.376442541,0.329434499
jhansi,uttar pradesh,2019,1159.716808,6.847545954,0.567209073,0.542363248,6.857142856,0,1,0.857142857,0.359111553,0.337544031
jhansi,uttar pradesh,2020,700.7007487,-1.973218095,0.493873274,0.520888889,4.714285714,0,1,0.571428571,0.322893859,0.298827851
jhansi,uttar pradesh,2021,933.6551797,2.500206954,0.523019395,0.488564103,6.142857142,0.019230769,1,1,0.451332063,0.319272616
jhansi,uttar pradesh,2022,1044.590902,4.633586222,0.505654175,0.457076923,6.142857142,0.028846154,1,0.857142857,0.454780032,0.317625609
jhansi,uttar pradesh,2023,788.5744273,-0.289807515,0.514460059,0.489970085,4.999999999,0,1,1,0.288514316,0.303116656
jhansi,uttar pradesh,2024,1196.299947,7.338391769,0.547540719,0.538113208,6.714285713,0.028301887,1,1,1,0.337811322
jhansi,uttar pradesh,2025,1302.701679,11.7528884,0.611786921,0.583793282,7.999999999,0.046511628,1,1,0.493349678,0.375011105
jharsuguda,odisha,1980,0,-0.80049465,0.54017094,0.425814751,0,0,0.571428571,0,0,0.2165425
jharsuguda,odisha,1981,1070.844913,-5.938608593,0.443766437,0.446802019,3.999999999,0,1,0.857142857,0.274479245,0.28825498
jharsuguda,odisha,1982,1267.520272,-2.171784279,0.473356345,0.485543937,4.142857142,0.025641026,1,0.714285714,0.557547728,0.301763547
jharsuguda,odisha,1983,1480.818085,1.930096729,0.521030572,0.535278401,4.714285714,0.025641026,1,1,0.421396729,0.32393585
jharsuguda,odisha,1984,1647.579653,5.025020824,0.522363328,0.502018674,5.428571428,0.044025157,1,1,0.471463415,0.332198239
jharsuguda,odisha,1985,1748.397277,7.075850431,0.565914694,0.555173011,6.285714285,0.032051282,1,1,0.54486537,0.343271725
jharsuguda,odisha,1986,1508.993482,2.471931281,0.511423406,0.494466618,5.714285713,0.032051282,1,0.857142857,0.544068289,0.325132498
jharsuguda,odisha,1987,1222.611237,-3.020025454,0.464402531,0.456211242,4.428571428,0,1,1,0.27958815,0.293040908
jharsuguda,odisha,1988,1325.445498,-1.057837634,0.472690664,0.48303701,4.857142856,0.012820513,1,1,0.412376785,0.29975954
jharsuguda,odisha,1989,1598.978956,4.202421181,0.530399408,0.514381845,5.714285713,0.019230769,1,1,0.386680824,0.326009036
jharsuguda,odisha,1990,1459.855177,1.483049573,0.548625222,0.559771352,5.142857142,0.006289308,1,0.857142857,0.332476872,0.326026971
jharsuguda,odisha,1991,1435.175967,1.052363687,0.4984714,0.493138937,4.999999999,0.032051282,1,0.714285714,0.4411739,0.316563221
jharsuguda,odisha,1992,907.4629172,-9.080570058,0.386653517,0.38900663,2.857142857,0.006410256,1,0.571428571,0.312455945,0.259903037
jharsuguda,odisha,1993,1215.126156,-3.17936344,0.464669625,0.468506729,4.285714285,0.012820513,1,1,0.334860142,0.297051587
jharsuguda,odisha,1994,1780.422861,7.691727037,0.575932774,0.552946464,6.714285713,0.019230769,1,1,0.487092299,0.344856942
jharsuguda,odisha,1995,1124.053257,-4.93076535,0.440836621,0.462495052,3.142857142,0.006410256,1,1,0.384341139,0.283044736
jharsuguda,odisha,1996,1200.097084,-3.418046516,0.43941703,0.451216059,4.428571428,0.006289308,1,0.714285714,0.334919118,0.288038021
jharsuguda,odisha,1997,1285.091402,-1.833877932,0.442854208,0.480550699,4.999999999,0,1,1,0.305528109,0.293301269
jharsuguda,odisha,1998,1263.501493,-2.23367437,0.46865549,0.454112515,4.857142856,0.006410256,1,1,0.324537366,0.297318809
jharsuguda,odisha,1999,1488.534987,2.078498695,0.508144313,0.492767845,5.428571428,0.012820513,1,1,0.432610905,0.318415692
jharsuguda,odisha,2000,929.9008949,-8.664464615,0.409389382,0.43358705,3.428571428,0,1,1,0.240625462,0.270628274
jharsuguda,odisha,2001,1707.752357,6.16035485,0.530035478,0.526845529,5.714285713,0.025157233,1,1,0.545326962,0.324953748
jharsuguda,odisha,2002,1119.307581,-5.02202834,0.494308843,0.471586786,3.999999999,0,1,1,0.264771232,0.294308852
jharsuguda,odisha,2003,1587.774363,3.986948237,0.51631739,0.529320326,5.714285713,0.012820513,1,1,0.354021703,0.320408166
jharsuguda,odisha,2004,1402.268882,0.434929267,0.499412393,0.492141114,4.571428571,0.012820513,1,1,0.617693154,0.315993574
jharsuguda,odisha,2005,1231.377537,-2.866836892,0.459783859,0.439252375,4.571428571,0.006410256,1,1,0.34524185,0.289242531
jharsuguda,odisha,2006,1516.631477,2.618815801,0.493902038,0.489807362,5.714285713,0.006410256,1,1,0.353895555,0.308863257
jharsuguda,odisha,2007,1723.813388,6.463393181,0.555761168,0.533783456,6.999999999,0.006289308,1,1,0.635785216,0.338904178
jharsuguda,odisha,2008,1758.592264,7.271907868,0.53692883,0.540139695,6.428571428,0.019230769,1,1,0.459550361,0.339033423
jharsuguda,odisha,2009,1352.972596,-0.513076243,0.477543557,0.458561486,5.285714285,0.006410256,1,0.714285714,0.325493664,0.293415896
jharsuguda,odisha,2010,1052.689634,-6.303142718,0.440573636,0.446480406,3.428571428,0,1,1,0.272786119,0.268998306
jharsuguda,odisha,2011,1803.32478,8.132148558,0.523524819,0.540947849,6.57142857,0.038461538,1,1,0.481653548,0.339359211
jharsuguda,odisha,2012,1733.100063,6.638613458,0.534639574,0.529078611,6.714285713,0.031446541,1,1,0.547781725,0.332402746
jharsuguda,odisha,2013,1670.535222,5.578503204,0.546178501,0.534214606,5.142857142,0.012820513,1,0.857142857,0.681399793,0.329308456
jharsuguda,odisha,2014,1392.22849,0.226450666,0.468466469,0.46427629,4.999999999,0.019230769,1,1,0.607819086,0.306118302
jharsuguda,odisha,2015,1445.199237,1.260513021,0.495915516,0.47898387,5.142857142,0.019230769,1,1,0.553200467,0.310928307
jharsuguda,odisha,2016,1360.389449,-0.385838582,0.470319691,0.509817423,6.142857142,0.006410256,1,0.571428571,0.329814944,0.305839768
jharsuguda,odisha,2017,1575.173519,3.744624312,0.564077909,0.542848661,5.714285713,0.006410256,1,1,0.437610817,0.326279086
jharsuguda,odisha,2018,1592.740967,3.990328631,0.521919852,0.52930111,5.857142856,0.012578616,1,0.857142857,0.400080001,0.324817783
jharsuguda,odisha,2019,1581.288696,3.86222386,0.535950855,0.543685678,6.142857142,0.025641026,1,1,0.427583566,0.331144621
jharsuguda,odisha,2020,1679.05425,5.757724805,0.547986522,0.555032821,6.57142857,0.006410256,1,1,1,0.336333401
jharsuguda,odisha,2021,1375.49038,-0.095436052,0.519814267,0.532482847,4.999999999,0.012820513,1,1,0.424813512,0.318160868
jharsuguda,odisha,2022,1387.029513,0.126470348,0.519530736,0.516653747,5.142857142,0.012820513,1,0.857142857,0.486502022,0.314980533
jharsuguda,odisha,2023,1445.370689,1.248416046,0.48258547,0.440180103,5.285714285,0.032051282,1,1,0.567713924,0.3101566
jharsuguda,odisha,2024,1306.403128,-1.412272101,0.495351556,0.495780608,4.571428571,0.012578616,1,1,0.366911146,0.308702913
jharsuguda,odisha,2025,1834.124225,10.71532912,0.604203936,0.596074833,6.714285713,0.015503876,1,1,0.456874158,0.361973352
jhunjhunun,rajasthan,1980,2.5443368,1.72745966,0.762393162,0.844947735,0,0,0.285714286,0.142857143,0.02527946,0.3098041
jhunjhunun,rajasthan,1981,532.3182122,1.334570488,0.441062623,0.414885419,4.142857142,0.038461538,1,1,0.530755367,0.292179932
jhunjhunun,rajasthan,1982,429.9433256,-0.627038961,0.488769724,0.479211337,4.714285714,0.019230769,1,0.714285714,0.590006323,0.312384734
jhunjhunun,rajasthan,1983,584.8853536,2.352615422,0.537873932,0.525001675,4.571428571,0.038461538,1,0.428571429,0.550181451,0.331552032
jhunjhunun,rajasthan,1984,390.6070683,-1.372814348,0.450411224,0.435963283,4.714285714,0.018867925,1,0.571428571,0.588099735,0.295982921
jhunjhunun,rajasthan,1985,457.4153529,-0.098730744,0.469337607,0.463795732,4.857142856,0,1,0.714285714,0.294444648,0.300469666
jhunjhunun,rajasthan,1986,382.6906572,-1.535744123,0.476984714,0.471220852,4.857142856,0,1,0.571428571,0.408807358,0.298082153
jhunjhunun,rajasthan,1987,241.9689859,-4.24906848,0.464468277,0.451830943,3.714285714,0,1,0.428571429,0.292443195,0.289671091
jhunjhunun,rajasthan,1988,575.8774254,2.179386035,0.51011259,0.499045162,5.285714285,0.019230769,1,0.571428571,0.536454088,0.320417336
jhunjhunun,rajasthan,1989,427.0250736,-0.683159192,0.475850592,0.471070088,3.857142857,0.019230769,1,0.285714286,0.51457007,0.298315026
jhunjhunun,rajasthan,1990,475.0528735,0.220502731,0.468037413,0.438305338,4.428571428,0,1,0.428571429,0.270889168,0.293676052
jhunjhunun,rajasthan,1991,294.7069185,-3.227739098,0.431747206,0.445553303,3.428571428,0,1,0.428571429,0.352801939,0.278454968
jhunjhunun,rajasthan,1992,494.3087674,0.603619626,0.49031476,0.474303136,5.285714285,0,1,0.857142857,0.34006857,0.30915008
jhunjhunun,rajasthan,1993,562.5854587,1.923771291,0.494070513,0.458598566,4.714285714,0.038461538,1,0.714285714,0.668924441,0.310832968
jhunjhunun,rajasthan,1994,575.0452303,2.163382283,0.497928994,0.493378953,6.714285713,0,1,0.571428571,0.45977077,0.315484153
jhunjhunun,rajasthan,1995,632.0208671,3.259067606,0.516978961,0.495372387,5.428571428,0.019230769,1,0.714285714,0.592729636,0.325347598
jhunjhunun,rajasthan,1996,666.5126444,3.832951239,0.542485083,0.558719841,7.285714285,0,1,0.571428571,0.396949443,0.333485871
jhunjhunun,rajasthan,1997,346.5494672,-2.230767008,0.468174721,0.459662289,3.999999999,0,1,0.571428571,0.473597867,0.294376645
jhunjhunun,rajasthan,1998,539.3612694,1.470013895,0.482314267,0.483202392,6.142857142,0,1,0.857142857,0.358315659,0.30297344
jhunjhunun,rajasthan,1999,339.3604155,-2.369018002,0.467089908,0.457476213,4.285714285,0,1,0.714285714,0.247959441,0.294954695
jhunjhunun,rajasthan,2000,457.3485716,-0.100015,0.476397107,0.478168554,4.857142856,0,1,0.571428571,0.426809734,0.303585286
jhunjhunun,rajasthan,2001,464.9980862,0.030789764,0.511990002,0.50323368,5.285714285,0,1,0.571428571,0.375266194,0.311325988
jhunjhunun,rajasthan,2002,208.8671783,-4.878503333,0.415051775,0.396919392,2.142857143,0,1,0.285714286,0.313552973,0.269577416
jhunjhunun,rajasthan,2003,499.7494779,0.715387044,0.480399408,0.454021207,4.999999999,0.019230769,1,0.714285714,0.929821486,0.309705495
jhunjhunun,rajasthan,2004,373.7542483,-1.71473651,0.476561473,0.4588289,4.285714285,0,1,0.571428571,0.340867271,0.295891457
jhunjhunun,rajasthan,2005,473.7955074,0.216272227,0.504285832,0.496189024,4.571428571,0,1,0.571428571,0.435387914,0.308238894
jhunjhunun,rajasthan,2006,374.3695519,-1.695765379,0.481147272,0.483093507,4.428571428,0,1,0.571428571,0.456904564,0.303290899
jhunjhunun,rajasthan,2007,433.8208137,-0.557460661,0.487066602,0.480848564,4.142857142,0,1,0.714285714,0.474973051,0.303210896
jhunjhunun,rajasthan,2008,558.0416532,1.836390416,0.536768573,0.536288026,6.285714285,0,1,0.714285714,0.352871378,0.332215083
jhunjhunun,rajasthan,2009,346.1577591,-2.245438226,0.465848948,0.48809803,3,0.019230769,1,0.428571429,0.672743141,0.303203058
jhunjhunun,rajasthan,2010,741.926431,5.372636142,0.551898422,0.533113609,6.285714285,0.019230769,1,1,0.514213522,0.339426441
jhunjhunun,rajasthan,2011,543.5458338,1.557624658,0.526487508,0.520156292,5.571428571,0,1,0.571428571,0.372838048,0.316925864
jhunjhunun,rajasthan,2012,573.3144731,2.074495177,0.474669408,0.474705805,5.714285713,0.037735849,1,0.571428571,0.54192111,0.305897304
jhunjhunun,rajasthan,2013,560.9033903,1.891423821,0.50114645,0.498006567,5.999999999,0.019230769,1,0.857142857,0.521384178,0.318110939
jhunjhunun,rajasthan,2014,459.4661484,-0.059292369,0.505025477,0.473758711,4.857142856,0.019230769,1,0.571428571,1,0.312501534
jhunjhunun,rajasthan,2015,373.9726074,-1.710537297,0.472140039,0.474541845,4.428571428,0,1,0.714285714,0.274012288,0.296830433
jhunjhunun,rajasthan,2016,611.5802977,2.865979732,0.544148586,0.529419894,6.428571428,0,1,0.857142857,0.424168211,0.324975281
jhunjhunun,rajasthan,2017,424.4178089,-0.733298897,0.506323964,0.507236666,4.999999999,0,1,0.857142857,0.359639326,0.312093598
jhunjhunun,rajasthan,2018,630.0974853,3.145872766,0.54987502,0.516772402,6.57142857,0,1,1,0.336699455,0.328324706
jhunjhunun,rajasthan,2019,512.2721782,0.956208205,0.514665516,0.534089386,5.571428571,0,1,0.714285714,0.347200368,0.317817637
jhunjhunun,rajasthan,2020,645.1489955,3.504393244,0.609812623,0.606192207,5.999999999,0.019230769,1,0.571428571,0.532098657,0.345600641
jhunjhunun,rajasthan,2021,638.2650394,3.379147843,0.553533859,0.541246482,6.142857142,0,1,0.714285714,0.436649693,0.331233367
jhunjhunun,rajasthan,2022,610.9158439,2.853201775,0.535716634,0.514904684,6.428571428,0,1,0.857142857,0.391980779,0.3245851
jhunjhunun,rajasthan,2023,668.2838134,3.956431958,0.522587936,0.514104798,6.857142856,0,1,0.714285714,0.442615949,0.325582817
jhunjhunun,rajasthan,2024,749.7668011,5.403784384,0.562671343,0.527184275,7.999999999,0.018867925,1,1,0.802535886,0.344954486
jhunjhunun,rajasthan,2025,847.6776938,9.012546779,0.576704433,0.576695568,7.714285713,0,1,0.571428571,0.402534928,0.34856278
jind,haryana,1980,15.479362,12.1220372,0.878632479,0.925555072,0.142857143,0,0.428571429,0.142857143,0.083445067,0.406083571
jind,haryana,1981,509.8553816,-0.147622852,0.472587936,0.43849419,4.285714285,0.019230769,1,0.571428571,0.362051263,0.295767532
jind,haryana,1982,457.9392449,-1.136685829,0.458448389,0.484762734,4.714285714,0,1,0.285714286,0.24137543,0.292998019
