Country,state,district,year,pop_density
India,Karnataka,Hassan,2020,280.69
India,Karnataka,Haveri,2020,338.62
India,Karnataka,Kodagu,2020,158.04
India,Karnataka,Kolar,2020,415.69
India,Karnataka,Koppal,2020,271.71
India,Karnataka,Mandya,2020,365.03
India,Karnataka,Mysore,2020,539.69
India,Karnataka,Raichur,2020,251.06
India,Karnataka,Ramanagara,2020,338.53
India,Karnataka,Shimoga,2020,203.95
India,Karnataka,Tumkur,2020,271.37
India,Karnataka,Udupi,2020,321.17
India,Karnataka,UttaraKannada,2020,155.38
India,Karnataka,Yadgir,2020,247.25
India,Kerala,Alappuzha,2020,2076.81
India,Kerala,Ernakulam,2020,1939.83
India,Kerala,Idukki,2020,229.91
India,Kerala,Kannur,2020,909.56
India,Kerala,Kasaragod,2020,642.64
India,Kerala,Kollam,2020,1425.65
India,Kerala,Kottayam,2020,944.51
India,Kerala,Kozhikode,2020,1988.59
India,Kerala,Malappuram,2020,1709.99
India,Kerala,Palakkad,2020,657.69
India,Kerala,Pathanamthitta,2020,536.34
India,Kerala,Thiruvananthapuram,2020,2085.9
India,Kerala,Thrissur,2020,1461.63
India,Kerala,Wayanad,2020,588.24
India,Lakshadweep,Lakshadweep,2020,1871.16
India,MadhyaPradesh,AgarMalwa,2020,236.79
India,MadhyaPradesh,Alirajpur,2020,263.96
India,MadhyaPradesh,Anuppur,2020,342.63
India,MadhyaPradesh,Ashoknagar,2020,215.73
India,MadhyaPradesh,Balaghat,2020,204.44
India,MadhyaPradesh,Barwani,2020,313.75
India,MadhyaPradesh,Betul,2020,178.74
India,MadhyaPradesh,Bhind,2020,429.64
India,MadhyaPradesh,Bhopal,2020,1106.69
India,MadhyaPradesh,Burhanpur,2020,273.53
India,MadhyaPradesh,Chhatarpur,2020,233.69
India,MadhyaPradesh,Chhindwara,2020,202.64
India,MadhyaPradesh,Damoh,2020,196.25
India,MadhyaPradesh,Datia,2020,355.24
India,MadhyaPradesh,Dewas,2020,255.05
India,MadhyaPradesh,Dhar,2020,316.67
India,MadhyaPradesh,Dindori,2020,149.52
India,MadhyaPradesh,EastNimar,2020,196.73
India,MadhyaPradesh,Guna,2020,220.65
India,MadhyaPradesh,Gwalior,2020,522.43
India,MadhyaPradesh,Harda,2020,205.17
India,MadhyaPradesh,Hoshangabad,2020,213.87
India,MadhyaPradesh,Indore,2020,1064.56
India,MadhyaPradesh,Jabalpur,2020,618.46
India,MadhyaPradesh,Jhabua,2020,346.18
India,MadhyaPradesh,Katni,2020,309.23
India,MadhyaPradesh,Mandla,2020,152.86
India,MadhyaPradesh,Mandsaur,2020,258.43
India,MadhyaPradesh,Morena,2020,458.08
India,MadhyaPradesh,Narsimhapur,2020,250.33
India,MadhyaPradesh,Neemuch,2020,206.96
India,MadhyaPradesh,Panna,2020,169.09
India,MadhyaPradesh,Raisen,2020,179.82
India,MadhyaPradesh,Rajgarh,2020,280.29
India,MadhyaPradesh,Ratlam,2020,335.5
India,MadhyaPradesh,Rewa,2020,433.98
India,MadhyaPradesh,Sagar,2020,269.16
India,MadhyaPradesh,Satna,2020,343.46
India,MadhyaPradesh,Sehore,2020,230.79
India,MadhyaPradesh,Seoni,2020,180.09
India,MadhyaPradesh,Shahdol,2020,183.1
India,MadhyaPradesh,Shajapur,2020,312.81
India,MadhyaPradesh,Sheopur,2020,129.73
India,MadhyaPradesh,Shivpuri,2020,191.28
India,MadhyaPradesh,Sidhi,2020,269.03
India,MadhyaPradesh,Singrauli,2020,249.43
India,MadhyaPradesh,Tikamgarh,2020,327.09
India,MadhyaPradesh,Ujjain,2020,370.3
India,MadhyaPradesh,Umaria,2020,163.62
India,MadhyaPradesh,Vidisha,2020,229.41
India,MadhyaPradesh,WestNimar,2020,261.13
India,Maharashtra,Ahmadnagar,2020,301.61
India,Maharashtra,Akola,2020,369.41
India,Maharashtra,Amravati,2020,262.08
India,Maharashtra,Aurangabad,2020,305.32
India,Maharashtra,Aurangabad,2020,413.8
India,Maharashtra,Bhandara,2020,313.3
India,Maharashtra,Bid,2020,266.68
India,Maharashtra,Buldana,2020,298.27
India,Maharashtra,Chandrapur,2020,213.72
India,Maharashtra,Dhule,2020,321.95
India,Maharashtra,Garhchiroli,2020,83.06
India,Maharashtra,Gondiya,2020,290.15
India,Maharashtra,Hingoli,2020,282.22
India,Maharashtra,Jalgaon,2020,398.44
India,Maharashtra,Jalna,2020,285.57
India,Maharashtra,Kolhapur,2020,524.34
India,Maharashtra,Latur,2020,375.96
India,Maharashtra,MumbaiCity,2020,47333.44
India,Maharashtra,MumbaiSuburban,2020,26813.11
India,Maharashtra,Nagpur,2020,535.09
India,Maharashtra,Nanded,2020,357.06
India,Maharashtra,Nandurbar,2020,315.3
India,Maharashtra,Nashik,2020,451.83
India,Maharashtra,Osmanabad,2020,249.41
India,Maharashtra,Palghar,2020,647.22
India,Maharashtra,Parbhani,2020,320.67
India,Maharashtra,Pune,2020,695.91
India,Maharashtra,Raigarh,2020,229.05
India,Maharashtra,Raigarh,2020,408.05
India,Maharashtra,Ratnagiri,2020,199.44
India,Maharashtra,Sangli,2020,380.82
India,Maharashtra,Satara,2020,307.93
India,Maharashtra,Sindhudurg,2020,171.17
India,Maharashtra,Solapur,2020,322.35
India,Maharashtra,Thane,2020,2048
India,Maharashtra,Wardha,2020,224.56
India,Maharashtra,Washim,2020,257.06
India,Maharashtra,Yavatmal,2020,225.61
India,Manipur,Bishnupur,2020,649.27
India,Manipur,Chandel,2020,51.88
India,Manipur,Churachandpur,2020,65.28
India,Manipur,ImphalEast,2020,673.87
India,Manipur,ImphalWest,2020,1289.48
India,Manipur,Senapati,2020,151.05
India,Manipur,Tamenglong,2020,40.37
India,Manipur,Thoubal,2020,795.46
India,Manipur,Ukhrul,2020,48.31
India,Meghalaya,EastGaroHills,2020,115
India,Meghalaya,EastKhasiHills,2020,347.51
India,Meghalaya,JaintiaHills,2020,130.37
India,Meghalaya,NorthGaroHills,2020,159.99
India,Meghalaya,RiBhoi,2020,129.54
India,Meghalaya,SouthGaroHills,2020,95.18
India,Meghalaya,SouthWestGaroHills,2020,327.4
India,Meghalaya,SouthWestKhasiHills,2020,90.66
India,Meghalaya,WestGaroHills,2020,238.35
India,Meghalaya,WestKhasiHills,2020,83.78
India,Mizoram,Aizawl,2020,138.62
India,Mizoram,Champhai,2020,40.29
India,Mizoram,Kolasib,2020,88.61
India,Mizoram,Lawangtlai,2020,59.73
India,Mizoram,Lunglei,2020,40.88
India,Mizoram,Mamit,2020,34.98
India,Mizoram,Saiha,2020,41.7
India,Mizoram,Serchhip,2020,50.98
India,Nagaland,Dimapur,2020,628.7
India,Nagaland,Kiphire,2020,57.16
India,Nagaland,Kohima,2020,199.42
India,Nagaland,Longleng,2020,64.44
India,Nagaland,Mokokchung,2020,112.54
India,Nagaland,Mon,2020,102.93
India,Nagaland,Peren,2020,54.47
India,Nagaland,Phek,2020,79.12
India,Nagaland,Tuensang,2020,86.76
India,Nagaland,Wokha,2020,82.77
India,Nagaland,Zunheboto,2020,82.49
India,NCTofDelhi,West,2020,13529.44
India,Odisha,Anugul,2020,212.69
India,Odisha,Balangir,2020,291.21
India,Odisha,Baleshwar,2020,662.75
India,Odisha,Bargarh,2020,260.34
India,Odisha,Bauda,2020,163.47
India,Odisha,Bhadrak,2020,635.74
India,Odisha,Cuttack,2020,829.94
India,Odisha,Debagarh,2020,123.46
India,Odisha,Dhenkanal,2020,306.22
India,Odisha,Gajapati,2020,163.8
India,Odisha,Ganjam,2020,461.57
India,Odisha,Jagatsinghapur,2020,749.14
India,Odisha,Jajapur,2020,709.32
India,Odisha,Jharsuguda,2020,293.96
India,Odisha,Kalahandi,2020,226.12
India,Odisha,Kandhamal,2020,100.75
India,Odisha,Kendrapara,2020,672.55
India,Odisha,Kendujhar,2020,244.37
India,Odisha,Khordha,2020,768.81
India,Odisha,Koraput,2020,179.81
India,Odisha,Malkangiri,2020,122.72
India,Odisha,Mayurbhanj,2020,271.76
India,Odisha,Nabarangapur,2020,252.15
India,Odisha,Nayagarh,2020,266.01
India,Odisha,Nuapada,2020,179.86
India,Odisha,Puri,2020,519.16
India,Odisha,Rayagada,2020,149.5
India,Odisha,Sambalpur,2020,191.15
India,Odisha,Subarnapur,2020,277.03
India,Odisha,Sundargarh,2020,239.41
India,Puducherry,Karaikal,2020,1417.14
India,Puducherry,Mahe,2020,1015.35
India,Puducherry,Puducherry,2020,4394.25
India,Puducherry,Yanam,2020,1466.94
India,Punjab,Amritsar,2020,1041.2
India,Punjab,Barnala,2020,466.35
India,Punjab,Bathinda,2020,486.06
India,Punjab,Faridkot,2020,451.25
India,Punjab,FatehgarhSahib,2020,545.33
India,Punjab,Fazilka,2020,393.99
India,Punjab,Firozpur,2020,427.49
India,Punjab,Gurdaspur,2020,702.77
India,Punjab,Hoshiarpur,2020,519.78
India,Punjab,Jalandhar,2020,935.06
India,Punjab,Kapurthala,2020,499.1
India,Punjab,Ludhiana,2020,1085.89
India,Punjab,Mansa,2020,338.65
India,Punjab,Moga,2020,459.86
India,Punjab,Muktsar,2020,409.36
India,Punjab,Pathankot,2020,721.43
India,Punjab,Patiala,2020,650.3
India,Punjab,Rupnagar,2020,520.22
India,Punjab,SahibzadaAjitSinghNagar,2020,1365.5
India,Punjab,Sangrur,2020,502.22
India,Punjab,ShahidBhagatSinghNagar,2020,531.98
India,Punjab,TarnTaran,2020,512.35
India,Rajasthan,Ajmer,2020,346.22
India,Rajasthan,Alwar,2020,524.55
India,Rajasthan,Banswara,2020,472.11
India,Rajasthan,Baran,2020,204.71
India,Rajasthan,Barmer,2020,107.55
India,Rajasthan,Bharatpur,2020,563.04
India,Rajasthan,Bhilwara,2020,267.71
India,Rajasthan,Bikaner,2020,91.25
India,Rajasthan,Bundi,2020,229.97
India,Rajasthan,Chittaurgarh,2020,234.37
India,Rajasthan,Churu,2020,151.96
India,Rajasthan,Dausa,2020,597.66
India,Rajasthan,Dhaulpur,2020,478.24
India,Rajasthan,Dungarpur,2020,427.97
India,Rajasthan,Ganganagar,2020,200.47
India,Rajasthan,Hanumangarh,2020,211.86
India,Rajasthan,Jaipur,2020,720.28
India,Rajasthan,Jaisalmer,2020,20.18
India,Rajasthan,Jalor,2020,200.07
India,Rajasthan,Jhalawar,2020,264.6
India,Rajasthan,Jhunjhunun,2020,423.47
India,Rajasthan,Jodhpur,2020,196.11
India,Rajasthan,Karauli,2020,329.86
India,Rajasthan,Kota,2020,424.09
India,Rajasthan,Nagaur,2020,211.38
India,Rajasthan,Pali,2020,185.52
India,Rajasthan,Pratapgarh,2020,235.55
India,Rajasthan,Pratapgarh,2020,874.55
India,Rajasthan,Rajsamand,2020,281.12
India,Rajasthan,SawaiMadhopur,2020,313.26
India,Rajasthan,Sikar,2020,391.69
India,Rajasthan,Sirohi,2020,233.77
India,Rajasthan,Tonk,2020,221.69
India,Rajasthan,Udaipur,2020,292.23
India,Sikkim,EastSikkim,2020,339.94
India,Sikkim,NorthSikkim,2020,10.64
India,Sikkim,SouthSikkim,2020,204.45
India,Sikkim,WestSikkim,2020,113.93
India,TamilNadu,Ariyalur,2020,392.05
India,TamilNadu,Chennai,2020,26273.77
India,TamilNadu,Coimbatore,2020,915.81
India,TamilNadu,Cuddalore,2020,802.97
India,TamilNadu,Dharmapuri,2020,377.99
India,TamilNadu,Dindigul,2020,398.03
India,TamilNadu,Erode,2020,386.76
India,TamilNadu,Kancheepuram,2020,1247.96
India,TamilNadu,Kanniyakumari,2020,1314.54
India,TamilNadu,Karur,2020,389.05
India,TamilNadu,Krishnagiri,2020,407.78
India,TamilNadu,Madurai,2020,927.31
India,TamilNadu,Nagappattinam,2020,727.7
India,TamilNadu,Namakkal,2020,599.02
India,TamilNadu,Perambalur,2020,316.83
India,TamilNadu,Pudukkottai,2020,389.03
India,TamilNadu,Ramanathapuram,2020,330.93
India,TamilNadu,Salem,2020,764.88
India,TamilNadu,Sivaganga,2020,388.62
India,TamilNadu,Thanjavur,2020,757.25
India,TamilNadu,TheNilgiris,2020,300.5
India,TamilNadu,Theni,2020,495.66
India,TamilNadu,Thiruvallur,2020,1170.13
India,TamilNadu,Thiruvarur,2020,606.8
India,TamilNadu,Thoothukkudi,2020,404.83
India,TamilNadu,Tiruchirappalli,2020,698.73
India,TamilNadu,Tirunelveli,2020,497.91
India,TamilNadu,Tiruppur,2020,588.65
India,TamilNadu,Tiruvannamalai,2020,459.67
India,TamilNadu,Vellore,2020,699.89
India,TamilNadu,Viluppuram,2020,573.48
India,TamilNadu,Virudunagar,2020,500.95
India,Telangana,Adilabad,2020,176.82
India,Telangana,Hyderabad,2020,19714.54
India,Telangana,Karimnagar,2020,345.33
India,Telangana,Khammam,2020,186.14
India,Telangana,Mahbubnagar,2020,241.93
India,Telangana,Medak,2020,336.64
India,Telangana,Nalgonda,2020,263.51
India,Telangana,Nizamabad,2020,345.58
India,Telangana,RangaReddy,2020,1026.78
India,Telangana,Warangal,2020,297.78
India,Tripura,Dhalai,2020,170.24
India,Tripura,Gomati,2020,384.58
India,Tripura,Khowai,2020,313.34
India,Tripura,NorthTripura,2020,292.42
India,Tripura,Sipahijala,2020,482.55
India,Tripura,SouthTripura,2020,285.41
India,Tripura,Unokoti,2020,480.18
India,Tripura,WestTripura,2020,1082.77
India,UttarPradesh,Agra,2020,1306.07
India,UttarPradesh,Aligarh,2020,1118.4
India,UttarPradesh,Allahabad,2020,977.93
India,UttarPradesh,AmbedkarNagar,2020,1244.91
India,UttarPradesh,Amethi,2020,914.92
India,UttarPradesh,Amroha,2020,977.93
India,UttarPradesh,Auraiya,2020,748.84
India,UttarPradesh,Azamgarh,2020,1203.02
India,UttarPradesh,Baghpat,2020,1073.27
India,UttarPradesh,Bahraich,2020,698.32
India,UttarPradesh,Ballia,2020,1210.46
India,UttarPradesh,Balrampur,2020,243.97
India,UttarPradesh,Balrampur,2020,747.24
India,UttarPradesh,Banda,2020,461.78
India,UttarPradesh,Barabanki,2020,961.89
India,UttarPradesh,Bareilly,2020,1295.7
India,UttarPradesh,Basti,2020,942.54
India,UttarPradesh,Bijnor,2020,952.84
India,UttarPradesh,Budaun,2020,876.93
India,UttarPradesh,Bulandshahr,2020,1134.74
India,UttarPradesh,Chandauli,2020,812.94
India,UttarPradesh,Chitrakoot,2020,385.77
India,UttarPradesh,Deoria,2020,1331.94
India,UttarPradesh,Etah,2020,848.7
India,UttarPradesh,Etawah,2020,829.96
India,UttarPradesh,Faizabad,2020,1304.15
India,UttarPradesh,Farrukhabad,2020,983.15
India,UttarPradesh,Fatehpur,2020,713
India,UttarPradesh,Firozabad,2020,1187.49
India,UttarPradesh,GautamBuddhaNagar,2020,2655.81
India,UttarPradesh,Ghaziabad,2020,3791.95
India,UttarPradesh,Ghazipur,2020,1214.89
India,UttarPradesh,Gonda,2020,897.27
India,UttarPradesh,Gorakhpur,2020,1553.04
India,UttarPradesh,Hamirpur,2020,117.92
India,UttarPradesh,Hamirpur,2020,337.37
India,UttarPradesh,Hapur,2020,1602.01
India,UttarPradesh,Hardoi,2020,782.54
India,UttarPradesh,Hathras,2020,1041.52
India,UttarPradesh,Jalaun,2020,429.15
India,UttarPradesh,Jaunpur,2020,1226.71
India,UttarPradesh,Jhansi,2020,446.09
India,UttarPradesh,Kannauj,2020,919.22
India,UttarPradesh,KanpurDehat,2020,636.75
India,UttarPradesh,KanpurNagar,2020,1710.17
India,UttarPradesh,Kasganj,2020,806.62
India,UttarPradesh,Kaushambi,2020,1835.11
India,UttarPradesh,Kushinagar,2020,1438.56
India,UttarPradesh,LakhimpurKheri,2020,597.95
India,UttarPradesh,Lalitpur,2020,284.51
India,UttarPradesh,Lucknow,2020,2313.72
India,UttarPradesh,Maharajganj,2020,1131.18
India,UttarPradesh,Mahoba,2020,341.01
India,UttarPradesh,Mainpuri,2020,781.9
India,UttarPradesh,Mathura,2020,887.7
India,UttarPradesh,Mau,2020,1391.35
India,UttarPradesh,Meerut,2020,1507.42
India,UttarPradesh,Mirzapur,2020,686.59
India,UttarPradesh,Moradabad,2020,1636.48
India,UttarPradesh,Muzaffarnagar,2020,1220.8
India,UttarPradesh,Pilibhit,2020,653.4
India,UttarPradesh,Pratapgarh,2020,275.22
India,UttarPradesh,Pratapgarh,2020,1021.85
India,UttarPradesh,RaeBareli,2020,858.24
India,UttarPradesh,Rampur,2020,1127.45
India,UttarPradesh,Saharanpur,2020,1060.11
India,UttarPradesh,Sambhal,2020,1120.94
India,UttarPradesh,SantKabirNagar,2020,1184.62
India,UttarPradesh,SantRaviDasNagar,2020,1828.18
India,UttarPradesh,Shahjahanpur,2020,775.3
India,UttarPradesh,Shamli,2020,1056.59
India,UttarPradesh,Shravasti,2020,842.4
India,UttarPradesh,SiddharthNagar,2020,1093.78
India,UttarPradesh,Sitapur,2020,904.41
India,UttarPradesh,Sonbhadra,2020,319.86
India,UttarPradesh,Sultanpur,2020,1038.29
India,UttarPradesh,Unnao,2020,772.18
India,UttarPradesh,Varanasi,2020,2866.62
India,Uttarakhand,Almora,2020,219.75
India,Uttarakhand,Bageshwar,2020,119.64
India,Uttarakhand,Chamoli,2020,60.58
India,Uttarakhand,Chamoli,2020,0
India,Uttarakhand,Chamoli,2020,8755.74
India,Uttarakhand,Chamoli,2020,0
India,Uttarakhand,Champawat,2020,131.38
India,Uttarakhand,Dehradun,2020,626.85
India,Uttarakhand,Garhwal,2020,178.83
India,Uttarakhand,Hardwar,2020,968.32
India,Uttarakhand,Nainital,2020,265.29
India,Uttarakhand,Pithoragarh,2020,76.95
India,Uttarakhand,Pithoragarh,2020,0
India,Uttarakhand,Pithoragarh,2020,2689.43
India,Uttarakhand,Pithoragarh,2020,0.04
India,Uttarakhand,Rudraprayag,2020,114.25
India,Uttarakhand,TehriGarhwal,2020,141.95
India,Uttarakhand,UdhamSinghNagar,2020,724.07
India,Uttarakhand,Uttarkashi,2020,58.61
India,Uttarakhand,Uttarkashi,2020,0.04
India,Uttarakhand,Uttarkashi,2020,421.33
India,Uttarakhand,Uttarkashi,2020,0.27
India,WestBengal,Alipurduar,2020,491.65
India,WestBengal,Bankura,2020,554.96
India,WestBengal,Barddhaman,2020,1257.17
India,WestBengal,Birbhum,2020,869.14
India,WestBengal,DakshinDinajpur,2020,809.64
India,WestBengal,Darjiling,2020,635.08
India,WestBengal,Haora,2020,2972.89
India,WestBengal,Hugli,2020,1830.11
India,WestBengal,Jalpaiguri,2020,811.12
India,WestBengal,KochBihar,2020,942.93
India,WestBengal,Kolkata,2020,37569.52
India,WestBengal,Maldah,2020,1103.83
India,WestBengal,Murshidabad,2020,1491.78
India,WestBengal,Nadia,2020,1333.74
India,WestBengal,North24Parganas,2020,1841.29
India,WestBengal,PashchimMedinipur,2020,699.69
India,WestBengal,PurbaMedinipur,2020,1403.26
India,WestBengal,Puruliya,2020,519.73
India,WestBengal,South24Parganas,2020,2138.85
India,WestBengal,UttarDinajpur,2020,986.62
India,AndamanandNicobar,NicobarIslands,2025,19.66
India,AndamanandNicobar,NorthandMiddleAndaman,2025,30.47
India,AndamanandNicobar,SouthAndaman,2025,97.17
India,AndhraPradesh,Anantapur,2025,233.29
India,AndhraPradesh,Chittoor,2025,298.78
India,AndhraPradesh,EastGodavari,2025,521.16
India,AndhraPradesh,Guntur,2025,465.84
India,AndhraPradesh,Krishna,2025,532.7
India,AndhraPradesh,Kurnool,2025,252.17
India,AndhraPradesh,Nellore,2025,245.54
India,AndhraPradesh,Prakasam,2025,206.92
India,AndhraPradesh,Srikakulam,2025,474.61
India,AndhraPradesh,Visakhapatnam,2025,422.6
India,AndhraPradesh,Vizianagaram,2025,400.06
India,AndhraPradesh,WestGodavari,2025,542.97
India,AndhraPradesh,Y.S.R.,2025,206.61
India,ArunachalPradesh,Anjaw,2025,7.31
India,ArunachalPradesh,Anjaw,2025,6.94
India,ArunachalPradesh,Anjaw,2025,2.67
India,ArunachalPradesh,Anjaw,2025,2.54
India,ArunachalPradesh,Changlang,2025,36.8
India,ArunachalPradesh,DibangValley,2025,0.91
India,ArunachalPradesh,EastKameng,2025,21
India,ArunachalPradesh,EastSiang,2025,79.86
India,ArunachalPradesh,EastSiang,2025,46.26
India,ArunachalPradesh,EastSiang,2025,28.29
India,ArunachalPradesh,EastSiang,2025,16.39
India,ArunachalPradesh,KurungKumey,2025,15.91
India,ArunachalPradesh,Lohit,2025,25.85
India,ArunachalPradesh,Lohit,2025,0
India,ArunachalPradesh,Lohit,2025,709.88
India,ArunachalPradesh,Lohit,2025,0
India,ArunachalPradesh,Longding,2025,66.83
India,ArunachalPradesh,LowerDibangValley,2025,39.34
India,ArunachalPradesh,LowerDibangValley,2025,7.56
India,ArunachalPradesh,LowerDibangValley,2025,12.8
India,ArunachalPradesh,LowerDibangValley,2025,2.46
India,ArunachalPradesh,LowerSubansiri,2025,39.57
India,ArunachalPradesh,Namsai,2025,202.99
India,ArunachalPradesh,PapumPare,2025,61.51
India,ArunachalPradesh,Tawang,2025,27.88
India,ArunachalPradesh,Tirap,2025,68.01
India,ArunachalPradesh,UpperSiang,2025,5.49
India,ArunachalPradesh,UpperSubansiri,2025,17.13
India,ArunachalPradesh,WestKameng,2025,15.88
India,ArunachalPradesh,WestSiang,2025,15.75
India,Assam,Baksa,2025,490.17
India,Assam,Barpeta,2025,807.64
India,Assam,Bongaigaon,2025,585.17
India,Assam,Cachar,2025,533.38
India,Assam,Chirang,2025,502.97
India,Assam,Darrang,2025,678.44
India,Assam,Dhemaji,2025,288.63
India,Assam,Dhubri,2025,792.46
India,Assam,Dibrugarh,2025,431.09
India,Assam,DimaHasao,2025,54.23
India,Assam,Goalpara,2025,570.18
India,Assam,Golaghat,2025,344.3
India,Assam,Hailakandi,2025,545.39
India,Assam,Jorhat,2025,426.76
India,Assam,Kamrup,2025,497.41
India,Assam,KamrupMetropolitan,2025,1880.39
India,Assam,KarbiAnglong,2025,85.99
India,Assam,Karimganj,2025,755.18
India,Assam,Kokrajhar,2025,324.02
India,Assam,Lakhimpur,2025,385.61
India,Assam,Morigaon,2025,717.26
India,Assam,Nagaon,2025,822.12
India,Assam,Nalbari,2025,944.37
India,Assam,Sivasagar,2025,505.53
India,Assam,Sonitpur,2025,413.31
India,Assam,Tinsukia,2025,350.41
India,Assam,Udalguri,2025,460.7
India,Bihar,Araria,2025,1320.47
India,Bihar,Arwal,2025,1042.29
India,Bihar,Aurangabad,2025,1003.06
India,Bihar,Aurangabad,2025,1314.44
India,Bihar,Banka,2025,952.53
India,Bihar,Begusarai,2025,2010.51
India,Bihar,Bhagalpur,2025,1404.68
India,Bihar,Bhojpur,2025,1454.6
India,Bihar,Buxar,2025,1284.44
India,Bihar,Darbhanga,2025,2037.09
India,Bihar,Gaya,2025,1124
India,Bihar,Gopalganj,2025,1524.38
India,Bihar,Jamui,2025,740.34
India,Bihar,Jehanabad,2025,1553.87
India,Bihar,Kaimur,2025,593.27
India,Bihar,Katihar,2025,1226.26
India,Bihar,Khagaria,2025,1448.81
India,Bihar,Kishanganj,2025,1110.18
India,Bihar,Lakhisarai,2025,1002.84
India,Bihar,Madhepura,2025,1407.84
India,Bihar,Madhubani,2025,1541.88
India,Bihar,Munger,2025,1246.94
India,Bihar,Muzaffarpur,2025,1959.79
India,Bihar,Nalanda,2025,1599.08
India,Bihar,Nawada,2025,1158.8
India,Bihar,PashchimChamparan,2025,941.18
India,Bihar,Patna,2025,2371.25
India,Bihar,PurbaChamparan,2025,1631.41
India,Bihar,Purnia,2025,1294.45
India,Bihar,Rohtas,2025,981.59
India,Bihar,Saharsa,2025,1474.53
India,Bihar,Samastipur,2025,2023.69
India,Bihar,Saran,2025,1863
India,Bihar,Sheikhpura,2025,1294.25
India,Bihar,Sheohar,2025,1837.91
India,Bihar,Sitamarhi,2025,1970.59
India,Bihar,Siwan,2025,1843.84
India,Bihar,Supaul,2025,1208.07
India,Bihar,Vaishali,2025,2273.92
India,Chandigarh,Chandigarh,2025,8502.64
India,Chhattisgarh,Balod,2025,273.41
India,Chhattisgarh,BalodaBazar,2025,345
