district,state,year,Total Population,Children (0–6 years)(%),SC/ST Population (%),Agricultural Workforce (%),Marginal Workers (%),Non-Workers (%),Population Density,Exposure Score
bishnupur,manipur,2002,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.253112557
bishnupur,manipur,2003,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.253539015
bishnupur,manipur,2004,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.254332397
bishnupur,manipur,2005,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.255143306
bishnupur,manipur,2006,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.256050339
bishnupur,manipur,2007,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.257105154
bishnupur,manipur,2008,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.259125977
bishnupur,manipur,2009,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.259675416
bishnupur,manipur,2010,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.259381046
bishnupur,manipur,2011,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.259211633
bishnupur,manipur,2012,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.257824226
bishnupur,manipur,2013,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.258223505
bishnupur,manipur,2014,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.260552486
bishnupur,manipur,2015,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.26132339
bishnupur,manipur,2016,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.262147413
bishnupur,manipur,2017,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.260880262
bishnupur,manipur,2018,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.258489608
bishnupur,manipur,2019,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.257294796
bishnupur,manipur,2020,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.259031148
bishnupur,manipur,2021,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.261384626
bishnupur,manipur,2022,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.264414772
bishnupur,manipur,2023,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.267683311
bishnupur,manipur,2024,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.270976956
bishnupur,manipur,2025,237399,0.13185818,0.106992869,0.208370718,0.141171614,0.536910433,493.6350993,0.274019628
bokaro,jharkhand,1981,1320782.323,0.206437372,0.229900391,0.126938002,-0.003585425,0.805137455,460.1471206,0.398542284
bokaro,jharkhand,1982,1340547.308,0.204304574,0.231205105,0.126972574,0.001464823,0.800555306,467.0330402,0.398910671
bokaro,jharkhand,1983,1360608.068,0.202171776,0.232509819,0.127007145,0.00651507,0.795973156,474.0220049,0.399008925
bokaro,jharkhand,1984,1380969.03,0.200038978,0.233814533,0.127041717,0.011565318,0.791391007,481.1155567,0.398978826
bokaro,jharkhand,1985,1401634.685,0.197906181,0.235119247,0.127076289,0.016615566,0.786808858,488.3152606,0.398950279
bokaro,jharkhand,1986,1422609.594,0.195773383,0.236423961,0.127110861,0.021665814,0.782226708,495.6227053,0.398747331
bokaro,jharkhand,1987,1443898.383,0.193640585,0.237728675,0.127145432,0.026716062,0.777644559,503.0395031,0.398278254
bokaro,jharkhand,1988,1465505.752,0.191507787,0.239033389,0.127180004,0.03176631,0.773062409,510.5672902,0.397788894
bokaro,jharkhand,1989,1487436.465,0.189374989,0.240338103,0.127214576,0.036816558,0.76848026,518.2077278,0.397280395
bokaro,jharkhand,1990,1509695.364,0.187242192,0.241642817,0.127249148,0.041866805,0.76389811,525.9625014,0.396755711
bokaro,jharkhand,1991,1532287.358,0.185109394,0.242947531,0.127283719,0.046917053,0.759315961,533.8333222,0.396053135
bokaro,jharkhand,1992,1555217.432,0.182976596,0.244252245,0.127318291,0.051967301,0.754733811,541.8219267,0.39283123
bokaro,jharkhand,1993,1578490.645,0.180843798,0.245556959,0.127352863,0.057017549,0.750151662,549.9300774,0.38919017
bokaro,jharkhand,1994,1602112.133,0.178711001,0.246861673,0.127387435,0.062067797,0.745569512,558.1595635,0.38504512
bokaro,jharkhand,1995,1626087.108,0.176578203,0.248166387,0.127422006,0.067118045,0.740987363,566.5122006,0.379840116
bokaro,jharkhand,1996,1650420.858,0.174445405,0.249471102,0.127456578,0.072168293,0.736405214,574.9898315,0.37283602
bokaro,jharkhand,1997,1675118.753,0.172312607,0.250775816,0.12749115,0.077218541,0.731823064,583.5943269,0.3650839
bokaro,jharkhand,1998,1700186.243,0.17017981,0.25208053,0.127525722,0.082268788,0.727240915,592.3275851,0.356846849
bokaro,jharkhand,1999,1725628.857,0.168047012,0.253385244,0.127560293,0.087319036,0.722658765,601.1915331,0.355137984
bokaro,jharkhand,2000,1751452.211,0.165914214,0.254689958,0.127594865,0.092369284,0.718076616,610.1881266,0.351153724
bokaro,jharkhand,2001,1777662,0.163781416,0.255994672,0.127629437,0.097419532,0.713494466,619.3193505,0.343948051
bokaro,jharkhand,2002,1804264.009,0.161648618,0.257299386,0.127664009,0.10246978,0.708912317,628.5872196,0.343846283
bokaro,jharkhand,2003,1831264.106,0.159515821,0.2586041,0.12769858,0.107520028,0.704330167,637.9937787,0.343751365
bokaro,jharkhand,2004,1858668.249,0.157383023,0.259908814,0.127733152,0.112570276,0.699748018,647.5411032,0.34394201
bokaro,jharkhand,2005,1886482.484,0.155250225,0.261213528,0.127767724,0.117620523,0.695165869,657.2312997,0.344184931
bokaro,jharkhand,2006,1914712.948,0.153117427,0.262518242,0.127802296,0.122670771,0.690583719,667.0665061,0.344564687
bokaro,jharkhand,2007,1943365.87,0.15098463,0.263822956,0.127836867,0.127721019,0.68600157,677.0488924,0.345006465
bokaro,jharkhand,2008,1972447.571,0.148851832,0.26512767,0.127871439,0.132771267,0.68141942,687.1806613,0.345772101
bokaro,jharkhand,2009,2001964.469,0.146719034,0.266432384,0.127906011,0.137821515,0.676837271,697.464048,0.345183523
bokaro,jharkhand,2010,2031923.075,0.144586236,0.267737098,0.127940583,0.142871763,0.672255121,707.9013216,0.343703408
bokaro,jharkhand,2011,2062330,0.142453439,0.269041812,0.127975154,0.147922011,0.667672972,718.4947848,0.34225374
bokaro,jharkhand,2012,2093191.953,0.140320641,0.270346526,0.128009726,0.152972258,0.663090822,729.2467751,0.337960213
bokaro,jharkhand,2013,2124515.742,0.138187843,0.27165124,0.128044298,0.158022506,0.658508673,740.1596646,0.334175953
bokaro,jharkhand,2014,2156308.28,0.136055045,0.272955954,0.12807887,0.163072754,0.653926523,751.2358611,0.332696542
bokaro,jharkhand,2015,2188576.58,0.133922248,0.274260668,0.128113441,0.168123002,0.649344374,762.4778086,0.32980836
bokaro,jharkhand,2016,2221327.763,0.13178945,0.275565382,0.128148013,0.17317325,0.644762225,773.8879874,0.32487544
bokaro,jharkhand,2017,2254569.054,0.129656652,0.276870096,0.128182585,0.178223498,0.640180075,785.468915,0.315588429
bokaro,jharkhand,2018,2288307.788,0.127523854,0.27817481,0.128217157,0.183273746,0.635597926,797.2231466,0.306038611
bokaro,jharkhand,2019,2322551.409,0.125391056,0.279479524,0.128251728,0.188323993,0.631015776,809.1532756,0.298755118
bokaro,jharkhand,2020,2357307.472,0.123258259,0.280784238,0.1282863,0.193374241,0.626433627,821.2619342,0.295217716
bokaro,jharkhand,2021,2392583.646,0.121125461,0.282088952,0.128320872,0.198424489,0.621851477,833.5517942,0.292868916
bokaro,jharkhand,2022,2428387.714,0.118992663,0.283393666,0.128355444,0.203474737,0.617269328,846.0255671,0.291670756
bokaro,jharkhand,2023,2464727.575,0.116859865,0.28469838,0.128390015,0.208524985,0.612687178,858.686005,0.291471717
bokaro,jharkhand,2024,2501611.248,0.114727068,0.286003094,0.128424587,0.213575233,0.608105029,871.5359014,0.291881052
bokaro,jharkhand,2025,2539046.871,0.11259427,0.287307808,0.128459159,0.218625481,0.60352288,884.5780914,0.292455404
bongaigaon,assam,1981,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.377492601
bongaigaon,assam,1982,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.376754004
bongaigaon,assam,1983,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.375794723
bongaigaon,assam,1984,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.374689755
bongaigaon,assam,1985,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.373502195
bongaigaon,assam,1986,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.372057352
bongaigaon,assam,1987,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.370260889
bongaigaon,assam,1988,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.368332861
bongaigaon,assam,1989,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.366260462
bongaigaon,assam,1990,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.36403
bongaigaon,assam,1991,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.361495088
bongaigaon,assam,1992,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.356790152
bongaigaon,assam,1993,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.351550211
bongaigaon,assam,1994,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.345679603
bongaigaon,assam,1995,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.338488105
bongaigaon,assam,1996,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.329363738
bongaigaon,assam,1997,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.320148824
bongaigaon,assam,1998,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.310811783
bongaigaon,assam,1999,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.308184813
bongaigaon,assam,2000,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.303278906
bongaigaon,assam,2001,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.295206471
bongaigaon,assam,2002,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.295661637
bongaigaon,assam,2003,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.296153363
bongaigaon,assam,2004,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.296917989
bongaigaon,assam,2005,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.297711704
bongaigaon,assam,2006,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.298638912
bongaigaon,assam,2007,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.299632878
bongaigaon,assam,2008,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.301054374
bongaigaon,assam,2009,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.301630884
bongaigaon,assam,2010,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.301720931
bongaigaon,assam,2011,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.301877879
bongaigaon,assam,2012,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.300230765
bongaigaon,assam,2013,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.300409289
bongaigaon,assam,2014,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.302770266
bongaigaon,assam,2015,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.302879918
bongaigaon,assam,2016,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.30234142
bongaigaon,assam,2017,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.298223646
bongaigaon,assam,2018,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.292916384
bongaigaon,assam,2019,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.289016305
bongaigaon,assam,2020,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.288113156
bongaigaon,assam,2021,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.287954128
bongaigaon,assam,2022,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.28851581
bongaigaon,assam,2023,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.289713137
bongaigaon,assam,2024,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.291244572
bongaigaon,assam,2025,738804,0.157541107,0.137545276,0.177107866,0.086809221,0.653756612,657.6262189,0.292754282
budaun,uttar pradesh,1981,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.411193961
budaun,uttar pradesh,1982,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.412918036
budaun,uttar pradesh,1983,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.413907762
budaun,uttar pradesh,1984,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.414579412
budaun,uttar pradesh,1985,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.415294896
budaun,uttar pradesh,1986,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.415890263
budaun,uttar pradesh,1987,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.416285385
budaun,uttar pradesh,1988,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.416724478
budaun,uttar pradesh,1989,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.41721843
budaun,uttar pradesh,1990,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.417782474
budaun,uttar pradesh,1991,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.418290764
budaun,uttar pradesh,1992,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.416695183
budaun,uttar pradesh,1993,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.414858754
budaun,uttar pradesh,1994,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.412736135
budaun,uttar pradesh,1995,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.409579098
budaun,uttar pradesh,1996,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.404351862
budaun,uttar pradesh,1997,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.398941673
budaun,uttar pradesh,1998,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.393301591
budaun,uttar pradesh,1999,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.391938924
budaun,uttar pradesh,2000,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.387814978
budaun,uttar pradesh,2001,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.379696626
budaun,uttar pradesh,2002,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.380148518
budaun,uttar pradesh,2003,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.380627784
budaun,uttar pradesh,2004,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.381294859
budaun,uttar pradesh,2005,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.381997049
budaun,uttar pradesh,2006,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.38285009
budaun,uttar pradesh,2007,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.383739434
budaun,uttar pradesh,2008,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.384847736
budaun,uttar pradesh,2009,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.385387068
budaun,uttar pradesh,2010,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.385597598
budaun,uttar pradesh,2011,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.385849967
budaun,uttar pradesh,2012,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.38392179
budaun,uttar pradesh,2013,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.383707163
budaun,uttar pradesh,2014,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.385635757
budaun,uttar pradesh,2015,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.384756081
budaun,uttar pradesh,2016,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.379665575
budaun,uttar pradesh,2017,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.367471526
budaun,uttar pradesh,2018,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.355164965
budaun,uttar pradesh,2019,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.345242636
budaun,uttar pradesh,2020,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.339029124
budaun,uttar pradesh,2021,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.334328226
budaun,uttar pradesh,2022,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.330951971
budaun,uttar pradesh,2023,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.328743122
budaun,uttar pradesh,2024,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.327331515
budaun,uttar pradesh,2025,3681896,0.180588751,0.169093315,0.226693258,0.062896942,0.69924653,874.8875798,0.326321255
bulandshahr,uttar pradesh,1981,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.395131898
bulandshahr,uttar pradesh,1982,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.396118382
bulandshahr,uttar pradesh,1983,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.396352674
bulandshahr,uttar pradesh,1984,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.396223257
bulandshahr,uttar pradesh,1985,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.396065666
bulandshahr,uttar pradesh,1986,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.395701576
bulandshahr,uttar pradesh,1987,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.395035519
bulandshahr,uttar pradesh,1988,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.394301946
bulandshahr,uttar pradesh,1989,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.393493038
bulandshahr,uttar pradesh,1990,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.392600835
bulandshahr,uttar pradesh,1991,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.39148197
bulandshahr,uttar pradesh,1992,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.388224052
bulandshahr,uttar pradesh,1993,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.384512788
bulandshahr,uttar pradesh,1994,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.380258583
bulandshahr,uttar pradesh,1995,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.3748106
bulandshahr,uttar pradesh,1996,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.367583292
bulandshahr,uttar pradesh,1997,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.360270814
bulandshahr,uttar pradesh,1998,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.352924383
bulandshahr,uttar pradesh,1999,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.351044901
bulandshahr,uttar pradesh,2000,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.346811363
bulandshahr,uttar pradesh,2001,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.339473766
bulandshahr,uttar pradesh,2002,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.339933432
bulandshahr,uttar pradesh,2003,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.340441272
bulandshahr,uttar pradesh,2004,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.341223706
bulandshahr,uttar pradesh,2005,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.342035983
bulandshahr,uttar pradesh,2006,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.342984644
bulandshahr,uttar pradesh,2007,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.34399224
bulandshahr,uttar pradesh,2008,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.345376689
bulandshahr,uttar pradesh,2009,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.345967806
bulandshahr,uttar pradesh,2010,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.346101884
bulandshahr,uttar pradesh,2011,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.346297969
bulandshahr,uttar pradesh,2012,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.344137071
bulandshahr,uttar pradesh,2013,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.343533857
bulandshahr,uttar pradesh,2014,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.34527496
bulandshahr,uttar pradesh,2015,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.344865531
bulandshahr,uttar pradesh,2016,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.340575367
bulandshahr,uttar pradesh,2017,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.329956271
bulandshahr,uttar pradesh,2018,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.319318596
bulandshahr,uttar pradesh,2019,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.311068124
bulandshahr,uttar pradesh,2020,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.306557474
bulandshahr,uttar pradesh,2021,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.303417553
bulandshahr,uttar pradesh,2022,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.30150808
bulandshahr,uttar pradesh,2023,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.300699777
bulandshahr,uttar pradesh,2024,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.300597525
bulandshahr,uttar pradesh,2025,3499171,0.157121787,0.207419986,0.16392797,0.082317783,0.66470344,977.6932356,0.300765597
buldana,maharashtra,1981,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.38041807
buldana,maharashtra,1982,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.380449036
buldana,maharashtra,1983,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.379863004
buldana,maharashtra,1984,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.378938228
buldana,maharashtra,1985,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.377912153
buldana,maharashtra,1986,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.376592822
buldana,maharashtra,1987,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.374869227
buldana,maharashtra,1988,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.372961818
buldana,maharashtra,1989,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.370840971
buldana,maharashtra,1990,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.368470821
buldana,maharashtra,1991,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.365717472
buldana,maharashtra,1992,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.361302365
buldana,maharashtra,1993,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.356336013
buldana,maharashtra,1994,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.350714096
buldana,maharashtra,1995,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.343227924
buldana,maharashtra,1996,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.332730867
buldana,maharashtra,1997,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.323144295
buldana,maharashtra,1998,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.314388383
buldana,maharashtra,1999,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.310399544
buldana,maharashtra,2000,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.304473268
buldana,maharashtra,2001,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.296412105
buldana,maharashtra,2002,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.296544021
buldana,maharashtra,2003,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.296892123
buldana,maharashtra,2004,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.297619581
buldana,maharashtra,2005,2586258,0.128419129,0.230345155,0.382279726,0.04334409,0.528414799,269.3081583,0.298378169
